street_id,province_id,district_id,name,street_type
osm_street_way_1029970229,12,,Đường nối trung tâm thành phố với CHK Thọ Xuân,highway
osm_street_way_1030236605,32,,Đường Đ 04,street
osm_street_way_1030236607,32,,Cầu Rạch Gia Vàm,street
osm_street_way_1030236611,32,,Tuyến tránh Huyện Lai Vung,street
osm_street_way_1030236615,32,,Đường nối Kho bạc HL Ngô Gia Tự,street
osm_street_way_1030281299,01,,Thien Phu Lam Trail,street
osm_street_way_1030359140,05,,Hứa Thị Quán,street
osm_street_way_1030359141,05,,Mạc Thị Nhân,street
osm_street_way_1030367238,02,,Vòng xoay Nguyễn Hữu Cảnh,highway
osm_street_way_1030401726,19,,Phố Thọ Sơn,street
osm_street_way_1030401727,01,,Đường Thư Lâm,street
osm_street_way_1030401728,01,,Đường Thuỵ Lâm,street
osm_street_way_1030401729,19,,Phố Tế Tiêu,street
osm_street_way_1030401730,19,,Phố Văn Giang,street
osm_street_way_1030412905,06,,Đường Phượng Tím,street
osm_street_way_1030564712,01,,Ngõ 25 Phố Châu Đài,street
osm_street_way_1030564715,01,,Đường Trung Tựu,street
osm_street_way_1030577454,19,,Cầu Trì,street
osm_street_way_1030700872,01,,Đường Lý Quốc Sư,street
osm_street_way_1031125271,20,,Phố Đoàn Trần Nghiệp,street
osm_street_way_1031125276,20,,Đường Kinh Bắc 26,street
osm_street_way_1031323405,20,,Đường Phạm Ngũ Lão,street
osm_street_way_1031498166,31,,Cầu Láng Thé,highway
osm_street_way_1031498168,31,,Cầu Rạch Cát,highway
osm_street_way_1031498170,31,,Cầu Trà Đét,highway
osm_street_way_1031498172,31,,Cầu Sóc Thát,highway
osm_street_way_1031531059,20,,Đường Lê Hồng Phong 1,street
osm_street_way_1031614048,02,,Bà Điểm 10A,street
osm_street_way_1031892794,13,,Phan Bội Châu,highway
osm_street_way_1031956864,19,,Đường Mai Hắc Đế,street
osm_street_way_1031956868,01,,Đường Triệu Thái,street
osm_street_way_1031967133,21,,Phố Lý Thành Long,street
osm_street_way_1031967522,19,,Phố Bình Lệ Nguyên,street
osm_street_way_1032433608,20,,Cầu Rẽo,highway
osm_street_way_1032433610,18,,Đường tỉnh 266,highway
osm_street_way_1032460075,06,,Đường Vành đai phía tây Đà Nẵng,highway
osm_street_way_103263250,21,,Phố Cầu Niệm,highway
osm_street_way_103273069,03,,Đường Phùng Hưng,street
osm_street_way_1032786141,12,,Hà Văn Mao,street
osm_street_way_1032823053,02,,Hà Bá Tường,street
osm_street_way_1032886324,01,,Đường Trưng Trắc,street
osm_street_way_1032918367,01,,Phố Phạm Hùng,street
osm_street_way_103306980,11,,Trần Phú,street
osm_street_way_103306984,11,,Cầu Ka Long,highway
osm_street_way_103306986,11,,Đại lộ Hòa Bình,highway
osm_street_way_1033114322,19,,Đường Văn Lang,highway
osm_street_way_1033125769,06,,Cầu Diên Trường,highway
osm_street_way_1033172406,01,,Ngõ 93 Đường Lâm Du,street
osm_street_way_1033236334,01,,Ngõ 90 Đường Tỉnh 422,street
osm_street_way_1033385286,02,,Hẻm 666/12 Nguyễn Văn Quá,street
osm_street_way_103362831,27,,Phi trường Cam Ly,street
osm_street_way_1033846708,14,,Đường Đặng Thị Hồng Vân,street
osm_street_way_1034101263,12,,Ngõ 3 Lê Văn Linh,street
osm_street_way_1034108967,21,,Ngõ 284 Phủ Thượng Đoạn,street
osm_street_way_1034205368,01,,Ngõ 111 Thụy Phương,street
osm_street_way_1034208783,01,,Ngõ 210 Nghi Tàm,street
osm_street_way_1034374243,33,,Phạm Hồng Thắm,street
osm_street_way_1034415290,33,,Trần Văn Thời,street
osm_street_way_1034689587,01,,Ngõ 147B Phố Tân Mai,street
osm_street_way_1034971711,29,,Đường T9,street
osm_street_way_1034971713,29,,Đường T11,street
osm_street_way_1034971714,29,,Đường T13,street
osm_street_way_1034971724,29,,Đường T20,street
osm_street_way_1034971739,29,,Đường T10,street
osm_street_way_1035102502,02,,Hẻm 69 Đỗ Thừa Luông,street
osm_street_way_1035346422,34,,Kim Dự,street
osm_street_way_1035575513,34,,Đường Ba Tháng Hai,highway
osm_street_way_1035600902,05,,Huỳnh Thị Búp,street
osm_street_way_1035600903,05,,Nguyễn Thị Nở,street
osm_street_way_1035738191,05,,Nguyễn Lương Bằng,street
osm_street_way_1035879472,05,,Lâm Thành Mậu,street
osm_street_way_1036018797,02,,Hẻm 106 Bình Lợi,street
osm_street_way_1036018799,02,,Hẻm 179 Đặng Thùy Trâm,street
osm_street_way_1036018803,02,,Hẻm 232/1 Bình Lợi,street
osm_street_way_1036018804,02,,Hẻm 232 Bình Lợi,street
osm_street_way_1036018805,02,,Hẻm 200/1 Bình Lợi,street
osm_street_way_1036018806,02,,Hẻm 363/2 Bình Lợi,street
osm_street_way_1036018808,02,,Hẻm 281/4 Bình Lợi,street
osm_street_way_1036018809,02,,Hẻm 349 Bình Lợi,street
osm_street_way_1036018814,02,,Hẻm 308 Bình Lợi,street
osm_street_way_1036018816,02,,Hẻm 352 Bình Lợi,street
osm_street_way_1036018834,02,,Hẻm 179/12 Đặng Thùy Trâm,street
osm_street_way_1036018837,02,,Hẻm 69/4 Đường Trục,street
osm_street_way_1036018840,02,,Hẻm 41F/8 Đặng Thùy Trâm,street
osm_street_way_1036030776,02,,Vũ Thanh Tùng,street
osm_street_way_1036179969,32,,ĐT. 922B,highway
osm_street_way_1036180956,05,,Cầu Rạch Chuối,highway
osm_street_way_1036206933,02,,Hẻm 160 Đặng Thùy Trâm,street
osm_street_way_1036206934,02,,Hẻm 160/11 Đặng Thùy Trâm,street
osm_street_way_1036206935,02,,Hẻm 160/1 Đặng Thùy Trâm,street
osm_street_way_1036206936,02,,Hẻm 160/9 Đặng Thùy Trâm,street
osm_street_way_1036206938,02,,Hẻm 111 Đặng Thùy Trâm,street
osm_street_way_1036206941,02,,Hẻm 171 Bình Lợi,street
osm_street_way_1036206942,02,,Hẻm 116/1 Bình Lợi,street
osm_street_way_1036206943,02,,Hẻm 144/1 Bình Lợi,street
osm_street_way_1036206968,02,,Cầu số 15,street
osm_street_way_1036253192,29,,Đường Vũ Hồng Phô,street
osm_street_way_1036462077,29,,Cầu Mỹ Thủy 3,highway
osm_street_way_1036690879,22,,Đường Đỗ Mạnh Đạo,street
osm_street_way_1036690884,22,,Phố Nguyễn Ngọc Tương,street
osm_street_way_1036692601,21,,Phố Phạm Văn Tráng,street
osm_street_way_1036697068,28,,Hẻm 109A Mai Hắc Đế,street
osm_street_way_1036703563,02,,Hẻm 14 Đường Số 4,street
osm_street_way_1036841094,05,,Hậu Thạnh Mỹ,street
osm_street_way_1037029358,20,,Ngô Văn Thấu,highway
osm_street_way_1037115139,20,,Ngõ 17 Phố Vũ Huy Dực,street
osm_street_way_1037179541,21,,Ngách 9 Ngõ 7 Phú Xá,street
osm_street_way_1037245105,20,,Phố Nguyễn Bỉnh Trục,street
osm_street_way_1037260277,03,,Đường huyện 9,street
osm_street_way_1037343227,21,,Hẻm 12 Ngách 9 Ngõ 7 Phú Xá,street
osm_street_way_1037343557,21,,Hẻm 18 Ngách 9 Ngõ 7 Phú Xá,street
osm_street_way_1037359306,01,,Ngõ 40 Phố Võ Thị Sáu,street
osm_street_way_1037710892,02,,Hẻm 134 Tân Chánh Hiệp 18,street
osm_street_way_1037713772,03,,Ngõ 57 Phú Thanh Đông,street
osm_street_way_1037732282,19,,Ngõ 8 Đường Đình,street
osm_street_way_103784837,22,,Vũ Hữu Lợi,highway
osm_street_way_1037875861,12,,Tố Hữu,highway
osm_street_way_1038221966,12,,Ngõ 3 Trần Nhật Duật,street
osm_street_way_1038271708,01,,Ngõ 208 Phố Trần Đại Nghĩa,street
osm_street_way_1038696370,01,,Ngõ 118 Đê Tả Hồng,street
osm_street_way_1039050648,02,,Hẻm 16 Trần Thiện Chánh,street
osm_street_way_1039274043,02,,Hẻm 354/15 Lý Thường Kiệt,street
osm_street_way_1039276915,29,,Hẻm 360/23 Lã Xuân Oai,street
osm_street_way_1039281629,28,,Hẻm 8 Nguyễn Công Trứ,street
osm_street_way_1039286176,02,,Hẻm 131 Xóm Chiếu,street
osm_street_way_1039358805,01,,"Hoàng Thành Villas, KDT Mỗ Lao",street
osm_street_way_1039358809,01,,Ngách Season Trung Văn,street
osm_street_way_1040102728,02,,Hẻm 429 Đường Tô Hiến Thành,street
osm_street_way_1040106174,02,,Hẻm 324/1 Đường Lý Thường Kiệt,street
osm_street_way_1040144786,02,,Hẻm 97 Trần Văn Đang,street
osm_street_way_1040169593,02,,Hẻm 50 Thích Minh Nguyệt,street
osm_street_way_1040185523,01,,Ngõ 461 Trần Khát Chân,street
osm_street_way_1040398650,02,,Hẻm 763/5/4 Trường Chinh,street
osm_street_way_1040451802,01,,Đường Kiên Thành,street
osm_street_way_1040492297,01,,Ngõ 57 Phố Phương Liệt,street
osm_street_way_1040668232,29,,Hẻm 88 Nguyễn Văn Tăng,street
osm_street_way_1040745114,02,,Hẻm 1570/122 Võ Văn Kiệt,street
osm_street_way_1040781945,02,,Hẻm 510 Phú Thọ Hòa,street
osm_street_way_1040805194,02,,Hẻm 688 Lê Đức Thọ,street
osm_street_way_1041026367,02,,Hẻm 1113 Huỳnh Tấn Phát,street
osm_street_way_1041030152,02,,Hẻm 71/20 Đường Số 46,street
osm_street_way_1041321466,02,,Hẻm 108/13 Cộng Hòa,street
osm_street_way_1041321467,02,,Hẻm 108/27 Đường Cộng Hòa,street
osm_street_way_1041321469,02,,Hẻm 56 Giải Phóng,street
osm_street_way_1041388943,01,,Ngõ 42 Trung Hoà,street
osm_street_way_1041416422,19,,Phố Lãng Phương Hầu,street
osm_street_way_1041572407,27,,Đặng Tiến Đông,street
osm_street_way_10416871,34,,Quốc lộ N1,highway
osm_street_way_10416934,34,,Lê Hồng Phong,street
osm_street_way_10417532,05,,Quốc lộ 1,highway
osm_street_way_1042106563,29,,Hẻm 10 Đường số 311,street
osm_street_way_1042187247,01,,Ngõ 387 Phố Vũ Tông Phan,street
osm_street_way_1042198717,01,,Ngõ 149A Phố Trần Hòa,street
osm_street_way_1042201641,01,,Ngách 5 Ngõ 259 Phố Vọng,street
osm_street_way_1042202408,01,,Ngõ 84 Phố Kim Ngưu,street
osm_street_way_1042202411,01,,Ngõ 279 Đường Trần Khát Chân,street
osm_street_way_1042247658,29,,Đường D3 Kiwi,street
osm_street_way_1042360276,29,,Đường Nguyễn Thiện Thuật,street
osm_street_way_1042575055,32,,Đê Bao Khu A,street
osm_street_way_1042816072,32,,Đường Ấp 3A,street
osm_street_way_1042917858,02,,Đường DCT9,street
osm_street_way_1042931748,20,,Trần Phú,highway
osm_street_way_1042931750,20,,Nội Bàng,street
osm_street_way_1042931752,20,,Thân Cảnh Phúc,highway
osm_street_way_1042936823,30,,Đường Lê Thị Sọc,street
osm_street_way_1043320633,01,,Ngách 88/4 Phố Trần Quý Cáp,street
osm_street_way_1043330757,01,,Hẻm 188/35/29 Phố Tư Đình,street
osm_street_way_1043403814,16,,Đường Hoàng Quyền,highway
osm_street_way_1043403817,16,,Kim Đồng,street
osm_street_way_1043652674,20,,Ngõ 1447 Đường Quang Trung,street
osm_street_way_1043652675,20,,Ngõ 1427 Đường Quang Trung,street
osm_street_way_1043686044,02,,Đường Trung Lân 2,street
osm_street_way_1044171426,02,,Hẻm 44 Chuyên Dùng Chính,street
osm_street_way_1044178027,05,,Hẻm 49 Mậu Thân,street
osm_street_way_1044730593,01,,Chung cư Thông tấn xã Việt Nam,street
osm_street_way_1046114196,31,,Cầu Tân Định,highway
osm_street_way_1046128088,02,,Hẻm 27 Nguyễn Đình Khơi,street
osm_street_way_1046721108,02,,Hẻm C3,street
osm_street_way_1046721109,02,,Hẻm C2,street
osm_street_way_1046734781,01,,Ngõ 33 Phố Hoàng Minh Đạo,street
osm_street_way_1046735790,02,,Hưng Phước 2,street
osm_street_way_1046740064,34,,Cầu Châu Đốc,highway
osm_street_way_1046849446,28,,Đường Tổ 26,street
osm_street_way_1046849447,28,,Đường Tổ 25,street
osm_street_way_1046882892,28,,Đường Gò Đình,street
osm_street_way_1046911128,28,,Đường Số 71,street
osm_street_way_1047015689,28,,Đường Mía Mẫu 1,street
osm_street_way_1047021353,28,,Hẻm 27 Hương Lộ 5,street
osm_street_way_1047097709,28,,Đường số 6A,street
osm_street_way_1047102334,28,,Trần Văn Giàu,street
osm_street_way_1047102336,28,,Trần Quốc Tảng,street
osm_street_way_1047102338,28,,Lê Văn Lương,street
osm_street_way_1047102349,28,,Trần Văn Trà,street
osm_street_way_1047102350,28,,Trần Hoàn,street
osm_street_way_1047102351,28,,Phan Anh,street
osm_street_way_1047102353,28,,Lương Định Của,street
osm_street_way_1047102354,28,,Trần Nguyên Đán,street
osm_street_way_1047118896,27,,Nguyễn Văn Nhu,street
osm_street_way_1047161112,22,,Cầu Chợ Lương,street
osm_street_way_1047368952,22,,Phố Tô Hiệu,street
osm_street_way_1047368959,22,,Phố Hồ Xanh,street
osm_street_way_1047368962,22,,Phố Đào Văn Tập,street
osm_street_way_1047368969,22,,Phố Huỳnh Thúc Kháng,street
osm_street_way_1047376452,22,,Đường Cát Tường,street
osm_street_way_1047394370,19,,Cầu Cienco 5,highway
osm_street_way_1047531782,32,,Cầu Ngũ Hiệp,highway
osm_street_way_1047533786,02,,Đường 21,street
osm_street_way_1047874627,28,,Đường Số 23,street
osm_street_way_1047874836,28,,Đường Trần Suyền,street
osm_street_way_1049200866,05,,Hẻm 82 Đường Quang Trung,street
osm_street_way_1049237946,02,,Hẻm 140/48 Đường Vườn Lài,street
osm_street_way_1049237947,02,,Hẻm 114/21 Đường Vườn Lài,street
osm_street_way_1049237950,02,,Hẻm 140 Đường Vườn Lài,street
osm_street_way_1049237951,02,,Hẻm 140/26 Đường Vườn Lài,street
osm_street_way_1049237952,02,,Hẻm 140/40 Đường Vườn Lài,street
osm_street_way_1049237954,02,,Hẻm 163 Vườn Lài,street
osm_street_way_1049237957,02,,Hẻm 301 Đường Vườn Lài,street
osm_street_way_1049237959,02,,Hẻm 423 Vườn Lài,street
osm_street_way_1049255784,02,,Đường Tân Mỹ,street
osm_street_way_1049255785,02,,Hẻm 52 Tân Mỹ,street
osm_street_way_1049279826,21,,Phạm Văn Đồng,street
osm_street_way_1049279833,21,,Phố Nguyễn Mậu Tài,street
osm_street_way_1049357050,23,,Đường Phạm Duy Quyết,street
osm_street_way_1049357088,23,,Đường Võ Bẩm,street
osm_street_way_1049357139,23,,Đường Vũ Dương,street
osm_street_way_1049357147,23,,Đường Âu Cơ,street
osm_street_way_1049491745,30,,Hẻm 996/40 Đường Cách Mạng Tháng 8,street
osm_street_way_1049497120,30,,Đường Số 96,street
osm_street_way_1049514829,21,,Phố Trần Văn Giáp,street
osm_street_way_1049518062,12,,Hoàng Long,street
osm_street_way_1049524146,29,,Hẻm 182 Đường Lê Hồng Phong,street
osm_street_way_1049623449,21,,Đường Khu Tập Thể Lữ Đoàn 649,street
osm_street_way_1049822435,02,,Hẻm 3/37 Đường Số 25A,street
osm_street_way_1049822437,02,,Hẻm 70 Đường Số 25A,street
osm_street_way_1049834949,02,,Hẻm 229/43/14 Đường Tân Kỳ Tân Quý,street
osm_street_way_1049843390,02,,Hẻm 16 Trần Văn Ơn,street
osm_street_way_1049899330,03,,Phố Đình Đoài,street
osm_street_way_1049983987,32,,Cầu Rạch Vông,street
osm_street_way_1049988487,12,,Cầu Kênh Bắc,highway
osm_street_way_1050042341,12,,Cầu Mục Sơn 2,highway
osm_street_way_1050165105,28,,Đường Phước Tuy,street
osm_street_way_1050169051,02,,Hẻm 82/37 Đường Số 2,street
osm_street_way_1050171347,28,,Hương Điền,street
osm_street_way_1050211421,05,,Cầu Tám Ngàn,highway
osm_street_way_1050226892,05,,Cầu Tư Tiềm,street
osm_street_way_1050233725,02,,Hẻm 1027/24 Đường Huỳnh Tấn Phát,street
osm_street_way_1050444697,20,,Ngõ 1 Đường Vũ Đạt,street
osm_street_way_1050444698,20,,Ngõ 3 Đường Vũ Đạt,street
osm_street_way_1050786872,28,,Tô Ký,street
osm_street_way_1050786874,28,,Huy Du,street
osm_street_way_1050913984,28,,Trần Điền,street
osm_street_way_1050920009,28,,Đường Lương Sỹ Bổ,street
osm_street_way_1050920016,28,,Đường 1 tháng 4,street
osm_street_way_1051061569,32,,Cầu Nhựt Tảo,highway
osm_street_way_1051195615,01,,An Khang 7,street
osm_street_way_1051223219,24,,Trung Nữ Vương,highway
osm_street_way_1051223220,24,,Cầu Dốc Mỡn,highway
osm_street_way_1051403562,32,,Cầu Bình Xuân,highway
osm_street_way_1051404496,32,,ĐT. 873,highway
osm_street_way_1051461511,20,,Ngõ 48 Đường Khuất Duy Tiến,street
osm_street_way_1051533659,02,,Đường Ấp Đình,street
osm_street_way_1051550595,02,,Hẻm 125 Lê Văn Duyệt,street
osm_street_way_1051555946,06,,Kiệt 142 Đường Nguyễn Lộ Trạch,street
osm_street_way_1051555947,06,,Kiệt 130 Đường Nguyễn Lộ Trạch,street
osm_street_way_1052045078,12,,Đường Nguyễn Trinh Cơ,street
osm_street_way_1052221155,14,,Nguyễn Văn Giai,street
osm_street_way_1052277399,02,,Đường số 23 Nội khu Chateau,street
osm_street_way_1052905459,20,,Ngõ 1328 Đường Nguyễn Trãi,street
osm_street_way_1052994939,30,,Đường Vào Trụ Sở Chỉ Huy Quân Sự,street
osm_street_way_1053192519,01,,Phố Hứa Tam Tỉnh,street
osm_street_way_1053195779,03,,Đường Vũ Giới,highway
osm_street_way_1053215664,02,,Đường Trần Hữu Nghiệp,street
osm_street_way_1053299608,04,,Đường Đồng Cửa 3,street
osm_street_way_1053299610,04,,Đường Đồng Cửa 5,street
osm_street_way_1053299612,04,,Đường Đồng Cửa 1,street
osm_street_way_1053306214,21,,Ngõ 97 Mê Linh,street
osm_street_way_1053307877,01,,Ngõ 898 Đường Thiên Đức,street
osm_street_way_1053314040,01,,Ngõ 212 Đường Dục Tú,street
osm_street_way_1053318186,32,,Cầu Căn Cứ Xứ Ủy,street
osm_street_way_1053334687,04,,Đường Xuân Hoà 4,street
osm_street_way_1053334688,04,,Đường Bờ Đằm 1,street
osm_street_way_1053334690,04,,Đường Xuân Thiều 35,street
osm_street_way_1053336710,04,,Đường Ông Khế 1,street
osm_street_way_1053351892,04,,Đường Đá Bàn 11,street
osm_street_way_1053351893,04,,Đường Đá Bàn 10,street
osm_street_way_1053358239,04,,Đường Cồn Dầu 17,street
osm_street_way_1053493194,20,,Ngõ 618 Đường Đàm Văn Tiết,street
osm_street_way_1053493882,20,,Ngõ 634 Đường Đàm Văn Tiết,street
osm_street_way_1053494360,20,,Ngõ 773 Đường Đàm Văn Tiết,street
osm_street_way_1053510447,02,,Đường Nội khu Nam Thông 1C,street
osm_street_way_1053549706,01,,Đường Paris,street
osm_street_way_1053549707,01,,Đường Cổ Ngư,street
osm_street_way_1053554682,02,,Hẻm 17/2 Dương Cát Lợi,street
osm_street_way_1053649162,01,,Ngách 59 Ngõ Linh Quang,street
osm_street_way_1053663622,24,,Đường Ngô Sỹ Liên,street
osm_street_way_1053816517,20,,Ngõ 11 Đường Nguyễn Đăng Đạo,street
osm_street_way_1053816520,20,,Ngõ 1 Phố Nguyễn Chiêu Huấn,street
osm_street_way_1053834502,01,,Ngõ 156 Phố Hồng Mai,street
osm_street_way_1053945753,19,,Ngõ 6 Đường Bảo Đà,street
osm_street_way_1053945754,01,,Ngõ 9 Bảo Đà,street
osm_street_way_1054316654,19,,Đường Lê Lai,highway
osm_street_way_1054316658,19,,Phố Võ Thị Sáu,street
osm_street_way_1054791289,07,,Phố Lương Văn Can,street
osm_street_way_1054791290,07,,Phố Nguyễn Cao,street
